#1.2																
20399	15															
NAME	DESCRIPTION	S1	S5	S40	S41	S6	S7	S34	S36	S38	S2	S3	S39	S33	S35	S37
ENSMUSG00000001082	na	737.413	813.307	880.669	632.669	757.986	556.242	695.113	774.019	706.46	674.408	671.439	725.149	802.925	687.614	748.859
ENSMUSG00000001089	na	2811.46	2742.42	2607.77	2141.93	3815.86	2258.25	2061.28	2912.43	2811.24	2324.58	3223.96	2782.25	1769.87	3656.94	1855.2
ENSMUSG00000001095	na	8.37018	180.735	14.9871	9.05662	2.36133	739.32	94.1507	52.36	83.1502	5.20778	18.5614	3.37908	122.318	11.4496	17.6043
ENSMUSG00000001098	na	10110.4	12403.2	11999.8	5912.72	9804.13	7451.77	8874.17	10378.6	11213.2	6055.34	8041.98	7365.72	6084.47	9765.92	5337.5
ENSMUSG00000001100	na	1382.76	1328.77	1269.62	1258.87	1200.34	1137.01	1234.98	1246.02	1249.79	1312.35	1282.36	1267.15	1332.51	1248	1184.22
ENSMUSG00000001105	na	1928.49	1318.63	1365.96	1726.57	1418.37	1737.93	2171.47	1162.55	1457.98	2599.99	1608.39	1929.45	2147.06	1400.03	1851.84
ENSMUSG00000001119	na	5165.24	6482.47	5971.3	6862.32	9691.62	4590.09	3315.3	6082.88	5599.64	4532.73	6733.78	6595.29	6503.35	7719.57	6508.83
ENSMUSG00000001120	na	197.536	534.83	440.335	408.843	481.711	372.289	271.435	361.208	487.474	598.898	751.333	613.641	631.407	592.836	551.828
ENSMUSG00000001123	na	2593.07	9696.98	4738.38	1996.32	6739.86	4236.43	3236.11	4935.73	7815.11	1526.5	2274.18	2214.68	1433	2916.46	1826.12
ENSMUSG00000001127	na	3191.53	2768.19	2783.32	3933.81	3076.02	2525.43	3501.6	3724.42	2994.04	3237.86	3461.31	3301.36	3950.39	3371.26	3810.64
ENSMUSG00000001128	na	1222.04	3349.12	3412.76	1187.06	1041.34	2277.52	897.436	1431.17	1708.07	874.908	563.299	905.593	801.558	845.363	770.526
ENSMUSG00000001131	na	4641.24	1960.41	2115.36	238.707	1587.6	5423.87	4266.69	1592.78	2770.06	363.242	268.737	539.3	426.405	223.267	595.164
ENSMUSG00000001134	na	268.933	247.546	230.826	144.934	142.272	226.171	261.882	229.685	259.348	170.636	152.526	152.514	182.449	108.735	175.208
ENSMUSG00000001138	na	676.305	675.911	702.967	1315.81	1434.9	541.354	468.749	773.262	695.663	973.848	1464.76	1330	1143.91	1569.25	1238.39
ENSMUSG00000001143	na	766.706	579.089	548.098	1002.69	983.888	783.107	764.224	594.932	586.492	1272.01	1154.84	1101.58	1137.08	1165.96	1001.4
ENSMUSG00000001150	na	837.019	1129.59	1154.01	1419.95	1614.36	1044.16	940.505	1076.8	927.983	1147.66	1620.49	1288.78	1332.52	1746.71	1544.44
ENSMUSG00000001151	na	5746.81	5609.41	5495.97	3969.38	4910.86	3701.82	8263.01	5836.99	5349.56	3711.23	4679.18	4091.94	3512.36	4988.26	3831.65
ENSMUSG00000001156	na	6537.11	22188.6	15791.3	6698.68	8224.45	14870.5	6458.33	16507.2	22139.7	2599.33	3555.72	5528.83	1765.75	5357.79	3926.43
ENSMUSG00000001157	na	717.324	620.584	655.863	841.619	769.792	848.817	857.372	770.982	827.694	1022.68	919.194	928.569	943.693	793.84	799.641
ENSMUSG00000001158	na	1296.54	849.268	913.495	939.302	811.505	1130.01	1236.98	881.773	1072.69	1669.74	853.02	1170.51	1143.91	777.302	1141.57
ENSMUSG00000001166	na	146.478	176.124	141.307	163.019	137.744	146.287	144.231	163.91	191.69	186.829	188.035	201.393	170.152	129.762	171.98
ENSMUSG00000001173	na	1011.12	917.506	948.469	1127.55	1120.84	552.739	818.308	1003.95	738.831	1197.15	1371.12	1217.81	1353.7	1376.5	1373.14
ENSMUSG00000001175	na	25097.2	23691.9	24106.3	16800.7	20706.5	28780.9	26792.2	20543.3	20894	27466.2	23096.8	23396.3	22431.2	22571.3	20128.5
ENSMUSG00000001211	na	2711.09	2735.94	2754.26	3039.11	3845.01	2623.55	2154.45	3093.06	2830.28	2674.2	3721.09	3579.82	3172.03	3699.45	2868.85
ENSMUSG00000001227	na	2931.29	2676.86	3104.52	1423.2	1425.45	1235.12	1755.83	2437.41	2026.69	341.761	600.422	748.131	370.371	884.807	618.178
ENSMUSG00000001228	na	205.906	438.153	387.415	81.8768	241.613	393.187	158.253	201.852	178.772	211.389	122.286	174.225	171.075	114.633	134.004
ENSMUSG00000001229	na	2192.97	3238.4	3021.03	2084.95	2539.97	2594.59	2804.53	2843.34	2488.12	1689.91	2075.68	1938.9	1829.97	2267.64	1959.53
ENSMUSG00000001240	na	4442.1	1157.9	2372.82	14041.3	12582.8	663.371	645.35	2171.23	2246.14	14870.8	16742.3	18398.7	12416.4	14801.1	15541.1
ENSMUSG00000001247	na	2899.44	1532.55	1622.88	1603.68	1303.46	2482.43	3016.82	1832.58	1876.29	2036.29	1574.49	2005.17	1904.49	1380.31	1536.99
ENSMUSG00000001248	na	6728.51	6058.31	5209	4953.78	3312.95	6458.74	8881.22	10640.8	7295.52	2434.68	2861.69	3158.74	2712.2	3074.27	3756.48
ENSMUSG00000001249	na	816.929	532.061	486.722	451.536	325.076	738.444	1297.08	829.416	662.027	442.662	416.421	400.758	921.141	342.852	396.097
ENSMUSG00000001270	na	1286.57	650.112	586.137	758.314	555.722	806.486	1580.12	826.885	665.9	1762.09	1180.99	1134.89	1831.83	919.966	1398.69
ENSMUSG00000001280	na	3252.66	3979.86	4257.76	3816.07	4365.29	4092.56	3377.4	4285.19	4370.79	3314.75	4051.25	3860.96	3151.57	4491.48	3323.82
ENSMUSG00000001281	na	386.702	735.849	967.022	683.776	639.919	297.831	200.321	356.655	450.026	841.056	723.896	862.34	760.557	791.931	898.496
ENSMUSG00000001285	na	639.89	520.223	599.199	828.212	584.582	637.021	624.443	516.236	602.694	892.829	672.852	786.771	870.696	696.423	862.401
ENSMUSG00000001288	na	953.36	1106.54	1299.58	2971.28	2569.91	789.249	920.479	1189.09	1285.97	3045.31	2872.17	3215.53	3019.09	2845.85	3070.71
ENSMUSG00000001289	na	4549.59	2663.06	2892.43	3338.21	2205.15	3054.03	4449.33	3025.45	3472.23	4866.34	2756.7	3422.46	3432.63	2516.11	3006.03
ENSMUSG00000001300	na	3840.24	4549.73	5179.1	7665.14	6381.05	1733.55	1547.48	5100.18	4121.96	6593.7	10128.1	10106.8	6182.17	9997.44	7151.4
ENSMUSG00000001305	na	568.334	710.955	575.931	182.426	366.793	727.929	525.842	468.207	476.685	192.688	186.421	183.146	195.435	181.922	161.147
ENSMUSG00000001313	na	265.335	113.42	128.444	186.954	114.131	64.822	167.267	179.086	135.198	380.157	217.052	329.122	292.469	200.368	259.317
ENSMUSG00000001323	na	402.607	450.915	415.356	694.774	807.574	457.257	320.513	500.835	563.012	656.832	903.862	758.263	835.726	977.67	710.264
ENSMUSG00000001333	na	17.5774	35.9625	9.99139	13.5849	13.3808	46.4265	16.0256	35.6655	24.7546	18.8782	69.4036	25.0052	90.8842	57.2481	35.2086
ENSMUSG00000001334	na	63.6133	693.429	124.179	51.1052	35.4199	376.667	249.399	516.768	352.277	41.6623	598.003	58.1201	410.003	262.07	230.887
ENSMUSG00000001348	na	546.571	1335.22	1567.95	463.182	1006.71	1070.44	608.972	841.548	1037.17	430.294	409.157	438.606	504.988	364.479	454.325
ENSMUSG00000001349	na	1352.62	1453.25	710.102	926.362	497.453	1552.22	3695.93	1943.4	924.807	1516.77	1589.02	1182	2235.87	1760.71	2357.61
ENSMUSG00000001366	na	816.929	851.113	870.677	1156.66	1479.77	948.678	708.135	868.87	875.299	1268.76	1470.39	1332.71	1178.76	1622.66	1042.72
ENSMUSG00000001376	na	1217.02	833.594	795.743	1034.39	922.49	1089.71	1226.96	973.595	881.644	1140.5	896.6	988.043	969.658	821.83	855.162
ENSMUSG00000001380	na	1875.75	2005.6	1998.99	1414.77	1399.48	2147.88	1916.07	1759.75	1972.12	1359.88	1274.28	1409.75	1359.16	1200.3	1231.62
ENSMUSG00000001383	na	3369.86	2413.17	2428.6	2233.11	1686.76	3025.58	3180.08	2519.34	2887.36	2667.06	1887.62	2229.51	2255.02	1676.09	2298.02
ENSMUSG00000001403	na	313.035	668.535	746.502	233.531	256.597	543.104	265.425	314.919	319.271	326.138	107.334	143.273	100.451	108.771	109.688
ENSMUSG00000001415	na	1747.69	2237.05	2211.66	1738.22	2081.11	1900.86	1656.65	1630.75	1824.87	1756.98	1890.84	1837.55	1799.24	2067.27	1829.49
ENSMUSG00000001416	na	4058.65	5181.4	4827.27	2730.56	3442	5467.7	4116.61	3921.61	4444.3	3035.48	2899.61	2992.57	3038.82	2875.77	2723.26
ENSMUSG00000001418	na	1720.08	1937.37	1930.48	2786.85	2602.19	1742.31	1332.13	1570.81	1913.73	2695.68	2914.13	3030.36	2734.74	2706.55	2443.61
ENSMUSG00000001419	na	4244.49	6706.76	6347.4	5280.12	5384.52	4533.08	4720.52	6154.17	5914.31	4247.07	4974.41	5427.59	4743.19	4882.76	4801.27
ENSMUSG00000001420	na	283.749	196.411	242.648	223.181	207.01	207.606	383.613	208.681	212.002	261.691	253.403	265.596	260.353	187.011	213.282
ENSMUSG00000001424	na	3094.49	3940.18	3733.99	2425.25	3392.43	4116.26	2541.06	2728.05	2862.71	2376.04	2701.06	2884.41	2356.87	2872.57	2375.2
ENSMUSG00000001435	na	693.048	1129.59	859.256	783.401	1164.13	783.117	514.822	1105.64	1223.77	645.769	926.462	833.953	938.911	1179.95	903.231
ENSMUSG00000001436	na	136.434	227.763	206.251	101.564	188.119	266.296	137.22	128.244	144.085	141.261	131.544	106.779	235.752	150.753	135.418
ENSMUSG00000001440	na	5573.72	7802.06	8292.12	6260.69	7614.49	8127.27	6121.77	6767.3	7504.49	5973.36	6473.95	6528.35	6053.01	6599.43	6180.51
ENSMUSG00000001441	na	3562.34	4333.01	4271.3	4790.33	3659.26	5250.54	5333.53	4234.32	4308.54	5037.94	3843.82	4377.93	4472.46	3922.07	4053.71
ENSMUSG00000001444	na	29.2956	96.8222	119.897	54.3397	136.957	71.8297	26.0417	83.4725	116.791	75.5129	84.7369	81.0978	48.5172	75.0586	69.74
ENSMUSG00000001445	na	1299.89	1012.48	1025.54	1075.8	990.183	1238.62	1286.06	974.352	1084.13	1303.25	1037.02	1081.3	1321.58	1016.47	1072.51
ENSMUSG00000001467	na	1170.99	1823.02	1905.5	1140.49	963.421	2180.3	1040.67	890.12	1520.82	1076.71	880.457	1015.07	1367.36	769.032	837.558
ENSMUSG00000001472	na	10264.1	11125.1	12146.1	12262.1	10061.7	9361.91	12688.4	12520.6	10936.8	8779.98	10154.5	9726.26	10211.2	10360.7	10717.3
ENSMUSG00000001473	na	818.603	3379.56	2211.66	344.798	1029.54	3171.9	1622.6	1467.6	2114.3	458.936	358.316	459.554	546.672	442.718	403.544
ENSMUSG00000001482	na	588.425	736.77	820.004	566.04	612.368	491.42	366.586	657.156	642.351	639.251	731.964	737.983	962.14	669.165	640.527
ENSMUSG00000001493	na	283.749	374.379	314.015	377.143	468.33	446.746	270.433	503.112	637.273	286.428	338.948	404.137	350.554	373.385	377.138
ENSMUSG00000001496	na	6192.79	4275.95	5209.47	11090.3	6313.99	3752.75	5951.19	5193.18	5356.19	11625.5	8145.44	10314.6	10772.2	6814.4	9003.83
ENSMUSG00000001504	na	2646.65	1682.87	1985.44	2733.78	1615.93	1539.09	2559.09	2012.44	1741.72	3131.19	2251.59	2818.84	2674.6	1848.48	2181.58
ENSMUSG00000001506	na	5044.7	3257.84	3103.75	4543.83	4784.04	2692.74	3036.86	4600.09	3116.55	6814.38	6339.13	7653.6	7268.01	5976.7	6801.35
ENSMUSG00000001507	na	7348.06	11053	11381.9	7007.12	14799.6	8759.7	9764.51	9162.65	10903.7	6441.57	8316.9	8556.16	6453.39	7925.73	6660.61
ENSMUSG00000001508	na	5.85912	60.8597	12.8461	12.938	11.0195	22.7753	23.0369	49.3247	34.2756	9.76459	58.9124	8.10978	58.0839	33.7128	25.0522
ENSMUSG00000001517	na	199.957	391.899	467.454	166.254	244.004	330.241	154.247	262.519	258.337	174.355	140.421	146.652	139.303	199.732	185.985
ENSMUSG00000001518	na	743.27	693.433	620.895	560.864	514.768	686.761	912.463	699.65	602.363	522.733	593.965	615.67	600.654	519.049	594.481
ENSMUSG00000001521	na	939.133	981.132	870.678	1192.89	1129.5	1211.47	1822.92	1104.11	1216.15	1246.61	1379.19	1352.98	1401.53	1262.64	1242.46
ENSMUSG00000001524	na	205.069	217.619	234.084	301.456	251.875	211.109	212.34	182.881	212.636	306.608	314.737	282.491	287.686	289.421	313.492
ENSMUSG00000001525	na	4673.06	6569.09	7266.54	5738.07	8157.54	6574.1	3559.7	4569.77	5980.55	7316.96	7032.37	7796.29	6884.65	7416.66	6527.1
ENSMUSG00000001542	na	1518.34	2863.16	2562.07	1455.53	1257.01	3039.62	2669.27	2894.22	2422.78	1113.82	1127.41	1023.86	1070.79	1066.73	1055.58
ENSMUSG00000001552	na	3618.46	3914.33	4320.64	9258.77	11255.3	2736.5	3913.19	4353.38	4311.98	11633.8	13955.4	13958.1	10933.6	13945.1	10523
ENSMUSG00000001555	na	606.839	346.716	493.861	578.978	640.707	404.699	502.805	594.173	548.411	749.922	677.088	852.879	817.274	648.81	788.808
ENSMUSG00000001569	na	1869.06	1447.72	1530.82	1095.85	1223.17	1452.36	1591.55	1620.89	1645.86	995.337	1044.28	1129.96	987.425	1120.79	983.132
ENSMUSG00000001576	na	1648.91	2117.15	2250.21	1366.9	2056.71	1896.48	1657.65	1688.42	1612.21	1584.46	1819.81	1956.5	1801.3	2010.71	1783.43
ENSMUSG00000001583	na	804.373	569.869	642.3	546.633	386.47	701.655	1109.78	730.007	596.653	468.049	515.684	521.731	591.087	446.535	522.71
ENSMUSG00000001588	na	201.721	600.298	628.03	392.668	415.594	393.311	193.309	492.488	493.823	276.013	304.246	350.072	308.87	466.255	538.285
ENSMUSG00000001604	na	511.418	221.308	164.858	368.087	225.9	187.458	536.859	303.536	245.007	572.857	404.316	394.676	760.56	363.844	585.005
ENSMUSG00000001627	na	10333.2	8000.23	7827.42	7203.34	4997.27	10571.4	12558.1	9730.38	9973.18	3930.6	3513.73	3345.98	3515.78	4044.92	4002.97
ENSMUSG00000001630	na	882.509	784.234	758.394	761.074	722.931	767.717	840.963	715.909	774.163	851.388	846.781	814.378	798.816	806.84	765.575
ENSMUSG00000001632	na	2625.73	3651.58	4005.85	2500.24	2473.1	2368.62	2813.5	3178.03	2681.74	1540.85	1825.49	1897.71	1561.43	2102.91	1937.15
ENSMUSG00000001642	na	1384.45	913.82	902.769	763.037	760.446	986.279	886.576	840.722	887.967	1582.49	1066.34	1285.86	1257.48	861.287	985.871
ENSMUSG00000001663	na	1156.76	767.202	777.191	1756.32	1046.07	607.924	1395.23	1042.65	912.748	2167.72	1802.08	1830.11	2686.93	1685.65	1931.75
ENSMUSG00000001665	na	1892.5	635.339	713.04	1419.95	946.105	755.088	1526.44	1165.58	939.406	1817.52	1292.04	1421.92	1776.68	1012.65	1295.95
ENSMUSG00000001666	na	789.304	549.582	625.649	800.866	606.859	567.632	766.222	570.651	627.115	828.685	623.824	712.309	767.39	596.017	659.485
ENSMUSG00000001670	na	303	577.245	967.024	1987.28	741.456	532.591	474.76	607.073	294.517	22.1331	91.1931	103.4	198.852	130.398	103.594
ENSMUSG00000001672	na	421.857	399.277	338.28	496.173	647.003	460.761	450.721	460.616	422.733	384.725	482.597	439.956	420.254	485.973	418.44
ENSMUSG00000001674	na	1066.41	994.167	769.566	712.791	755.413	1249.44	1091.81	785.941	877.328	769.983	602.287	672.166	685.801	585.451	652.969
ENSMUSG00000001687	na	6220.14	5819.63	5827.06	6100.27	6103.2	4725.82	4149.61	5811.74	5581.08	7302.8	7233.73	7082.95	5841.7	7505.69	6246.28
ENSMUSG00000001700	na	1741.01	2295.12	2237.33	602.914	604.499	3750	4149.59	2879.04	2592.94	606.704	481.791	595.396	581.524	531.135	640.529
ENSMUSG00000001707	na	437.76	649.17	557.377	399.785	461.245	981.965	607.973	417.362	618.232	440.709	312.316	376.429	386.087	309.14	344.637
ENSMUSG00000001729	na	4539.16	6411.47	6655.65	4367.87	5449.95	4774.02	4737.58	5289.87	5372.4	4088.11	4871.93	4985.52	4141.73	5183.51	4340.79
ENSMUSG00000001739	na	81.1908	100.511	112.76	469.648	280.211	98.9849	98.157	123.691	75.5333	358.688	614.947	612.289	930.019	281.151	656.098
ENSMUSG00000001741	na	237.713	899.99	888.521	564.746	812.296	574.639	254.407	601.759	760.418	546.164	743.262	709.605	579.474	1013.28	743.442
ENSMUSG00000001750	na	2842.49	4053.61	3275.04	2826.97	3230.3	3217.42	3613.79	3582.48	3329.79	2782.27	2740.64	2913.43	3023.13	2426.69	3180.93
ENSMUSG00000001751	na	404.28	345.794	373.963	555.041	483.285	416.963	441.707	402.186	414.482	589.13	669.018	620.398	779.009	571.209	643.233
ENSMUSG00000001755	na	999.394	696.197	695.825	795.686	618.666	975.827	1232.98	692.062	778.813	1042.21	790.067	1029.27	1120.68	754.403	906.618
ENSMUSG00000001761	na	410.139	433.395	434.625	718.707	853.226	469.521	467.748	516.771	375.128	797.442	1171.79	833.28	1166.46	1102.98	1009.54
ENSMUSG00000001763	na	82.0277	73.7693	102.769	80.8627	85.7948	141.031	128.205	112.308	100.923	150.375	118.632	91.9109	174.252	87.7805	121.199
ENSMUSG00000001767	na	1040.41	973.753	950.6	975.527	1026.39	1055.55	973.558	973.593	1059.37	1014.22	964.387	1052.92	955.993	952.863	950.63
ENSMUSG00000001768	na	8963.41	10959.2	11227.8	12283.3	11775.3	7108.47	6608.52	12962.1	11129.1	5835.38	7914.85	8233.59	5805.67	10002.3	7518.45
ENSMUSG00000001773	na	9.20719	5.5327	4.28202	16.8194	24.4004	38.5428	16.0256	21.2475	10.1557	3.90584	8.8772	7.43397	101.134	13.3579	22.3439
ENSMUSG00000001774	na	1415.4	1302.95	1325.29	2306.85	2418	2087.44	1488.38	1290.03	1583.66	3171.53	2434.78	2598.51	2578.93	2443.22	2437.52
ENSMUSG00000001783	na	5471.59	3813.88	3872.37	3881.41	3494.77	4110.07	5602.96	4257.09	4585.31	3914.31	3323.3	3879.85	3588.22	3438.7	3355.64
ENSMUSG00000001785	na	683.843	1015.25	817.866	580.917	709.185	1086.21	765.224	1030.51	858.795	475.211	567.334	535.246	508.406	543.22	488.181
ENSMUSG00000001786	na	852.918	645.482	551.668	564.098	596.63	628.072	724.156	608.59	556.026	651.623	547.16	635.267	681.976	587.746	484.118
ENSMUSG00000001794	na	5564.43	6628.19	7193.62	6923.19	6503.95	5466.04	4649.45	5717.81	5978.63	6264.76	7125.91	6249.21	6433.06	6355.65	6625.37
ENSMUSG00000001802	na	98.7681	111.576	69.226	282.696	335.309	103.365	67.1074	138.109	110.444	279.268	326.036	310.874	298.62	457.348	364.272
ENSMUSG00000001827	na	22.5995	6.45482	11.4187	9.05662	7.08398	41.1707	21.0337	18.2122	6.34734	9.11362	10.4912	14.1921	302.036	1.90827	20.3126
ENSMUSG00000001829	na	635.296	717.407	655.15	578.977	687.145	737.568	776.241	581.273	543.968	619.726	703.72	688.655	755.773	691.428	587.712
ENSMUSG00000001833	na	6010.58	6612.45	6270.8	6655.54	6878.79	6823.51	5140.22	6960.56	6680.95	7888.76	7379.33	6811.79	6507.65	6844.03	6913.96
ENSMUSG00000001844	na	1258.03	1100.09	1196.12	974.883	766.641	879.479	1142.82	1187.58	1044.14	947.16	899.823	963.035	933.44	809.742	834.172
ENSMUSG00000001847	na	17248.6	22340.6	22622.6	15456.9	17796.5	16346.3	13646.6	18283.5	20149.8	15808.3	16721.8	16543.2	13032.8	15550.5	13032.6
ENSMUSG00000001855	na	1137.51	1705.92	1493.71	1128.84	1617.5	1289.43	1257.01	1482.78	1326.59	902.9	1392.92	1138.07	984.694	1564.8	1106.36
ENSMUSG00000001864	na	115.508	91.2895	71.3671	67.9246	77.9237	65.6979	98.1571	96.3728	74.2639	85.2775	133.158	84.4769	297.253	103.047	88.0214
ENSMUSG00000001870	na	3473.59	2285	2407.26	3121.23	2555.73	1811.5	2002.21	2643.05	2038.17	3159.11	3153.81	3160.84	2969.78	3174.63	2803.19
ENSMUSG00000001891	na	2178.72	2413.18	2412.21	2281.62	2437.72	2263.54	1793.87	2262.09	2010.17	2564.18	2493.67	2597.81	2552.98	2532.85	2276.37
ENSMUSG00000001909	na	1433.81	1636.76	1375.96	1084.85	1042.13	1497.04	1699.72	1368.19	1188.22	951.721	1044.28	1009.67	1188.33	1003.11	1052.87
ENSMUSG00000001910	na	2459.95	3513.56	3409.12	2205.73	3239.68	2820.23	2391.72	2944.93	2833.59	2121.45	2713.47	2636.76	2211.59	2847.88	2187.96
ENSMUSG00000001911	na	2597.26	2210.31	1795.59	3728.75	4141.77	2442.21	2660.26	2940.51	2459.6	3871.33	4937.32	4241.42	4672.69	4892.84	4730.83
ENSMUSG00000001918	na	14451.5	13381.9	11991.9	12523.9	10012.1	16385.9	23646.2	16918.5	14612.8	9156.99	9092.13	9252.77	10475.1	8291.52	12114.1
ENSMUSG00000001924	na	3133.83	7436.74	5979.37	3405.92	7116.54	5804.86	3231.16	5072.86	5910.99	2766.62	4916.53	4065.75	3841.63	6017.88	3744.38
ENSMUSG00000001930	na	7606.82	7418.44	8591.9	12059.9	13651.4	2284.53	3151.03	8571.02	9463.16	7314.14	17580.2	15145.1	9173.1	20962.6	12637
ENSMUSG00000001942	na	228.506	187.19	201.969	381.025	336.883	198.846	192.308	221.581	162.492	500.598	618.983	514.973	474.92	556.578	480.735
ENSMUSG00000001943	na	1235.44	707.263	733.654	1617.91	885.496	439.738	699.119	734.558	712.806	890.531	789.264	819.09	834.356	686.34	885.628
ENSMUSG00000001946	na	12949.6	11416.5	12258.6	11468.6	9096.54	9463.02	9006.37	11101.4	12506.1	8475.69	7991.89	9872.68	6756.87	8223.62	7668.66
ENSMUSG00000001948	na	496.351	296.922	224.806	296.28	125.937	591.279	1081.74	332.372	345.296	492.787	276	280.463	554.871	236.626	479.379
ENSMUSG00000001962	na	530.67	586.467	593.771	903.07	907.531	696.4	574.919	527.393	583.322	878.803	950.674	889.376	827.526	880.351	858.545
ENSMUSG00000001964	na	1213.64	1652.18	1794.4	1165.67	1263.87	1690.91	1683.83	1309.52	1610.92	1174.43	1104.99	1102.29	1174.28	1064.1	1069.49
ENSMUSG00000001983	na	97.094	136.473	104.91	131.321	179.461	157.675	94.1507	119.897	137.103	126.94	192.07	177.064	131.201	189.555	140.157
ENSMUSG00000001986	na	1202.79	620.585	857.834	2119.27	1479.77	398.568	635.017	1711.94	900.689	1337.1	1425.19	1430.03	1345.49	1617.59	1568.82
ENSMUSG00000001995	na	2142.79	2522.9	2678.37	2118.65	2688.8	1651.21	1702.72	2976.85	2064.19	2239.98	3293.36	2936.39	2266.69	3401.23	2525.56
ENSMUSG00000001998	na	859.617	938.714	1226.09	776.928	912.259	1199.21	757.212	1012.29	731.849	325.486	645.614	548.763	603.39	740.409	686.566
ENSMUSG00000001999	na	647.852	544.049	583.782	428.895	447.078	557.994	514.823	537.26	585.859	533.797	475.334	485.236	537.106	393.104	402.19
ENSMUSG00000002006	na	143.13	104.199	80.6448	158.491	196.777	105.117	170.273	122.173	135.198	205.708	171.895	192.607	220.035	223.903	184.168
ENSMUSG00000002007	na	11.7182	32.2741	8.56405	12.2911	7.08398	41.1707	32.0513	12.9003	15.2336	49.4739	62.9474	27.7084	64.9173	40.7097	44.6878
ENSMUSG00000002010	na	1189.4	1703.14	1672.15	1791.9	1719.04	1631.94	1355.16	1474.44	1600.16	1606.59	1870.65	1692.24	2022.7	1828.75	1979.11
ENSMUSG00000002012	na	58.5912	39.651	18.5554	45.2831	26.7617	24.5272	116.186	66.778	36.8146	52.0778	37.1228	34.4666	82.6841	41.9819	52.1358
ENSMUSG00000002014	na	1776.15	1787.98	1839.13	1329.38	1365.63	1964.8	1944.11	1569.28	1589.38	1314.97	1130.63	1343.52	1441.85	1057.82	1348.08
ENSMUSG00000002015	na	5670.79	3435.81	3573.35	4288.95	3032.73	4203.79	5323.52	3726.67	3930.28	5567.77	4202.15	4805.04	5084.05	3830.53	4642.79
ENSMUSG00000002017	na	817.767	1053.05	999.862	1177.36	1230.25	1194.83	921.476	942.481	1002.89	1296.1	1246.04	1311.08	1181.49	1177.4	1227.57
ENSMUSG00000002020	na	1780.36	2112.56	2149.55	3310.2	3401.89	1243	1027.65	2512.52	2319.31	2091.52	3546.95	2904.71	2255.65	3691.76	2852.65
ENSMUSG00000002028	na	3392.44	3479.14	3495.51	4461.03	5299.59	4075.9	3966.35	4449.84	4128.3	4013.27	4607.32	4277.23	4154.71	5180.94	4770.77
ENSMUSG00000002031	na	1390.29	948.855	920.636	1302.86	939.021	1344.62	2267.62	1112.46	1044.77	1378.11	1169.37	1180.65	1341.4	1141.15	1278.34
ENSMUSG00000002032	na	30.9697	44.2616	21.4101	64.0432	39.3554	56.0622	121.194	28.8359	27.2936	89.8342	73.4386	49.3345	324.586	69.9698	87.3443
ENSMUSG00000002033	na	72.8205	72.8472	74.9354	97.6821	73.2011	77.9615	42.0673	144.939	165.031	136.704	91.1931	104.751	114.801	122.129	143.543
ENSMUSG00000002043	na	523.134	307.065	324.721	380.378	226.687	331.118	356.57	281.53	365.607	487.579	338.141	434.548	440.754	324.406	406.252
ENSMUSG00000002052	na	3708.92	4612.43	4374.8	3185.96	4119.8	4699.63	4495.14	4616.83	4296.52	2428.12	3282.14	3127	2690.97	3945.01	2832.93
ENSMUSG00000002055	na	119.694	250.816	274.763	83.4502	130.66	169.063	156.25	138.868	93.9407	117.175	93.6141	64.8782	86.7842	82.6917	119.167
ENSMUSG00000002058	na	393.398	640.872	532.398	441.186	491.942	274.179	337.54	399.15	406.231	673.109	506.808	531.865	507.037	489.152	509.171
ENSMUSG00000002059	na	794.719	639.028	640.163	888.197	838.271	644.715	721.155	846.109	726.135	786.374	723.896	698.793	877.41	743.587	780.683
ENSMUSG00000002064	na	1592.83	1123.15	1116.17	1497.59	1210.57	1527.71	1670.67	1199.72	1343.1	2017.35	1309	1567.88	1567.6	1349.78	1396.15
ENSMUSG00000002068	na	71.1465	98.6665	135.597	25.876	81.8593	96.3569	47.0753	67.5368	65.3776	58.5876	23.4035	31.7633	47.8338	31.1684	23.021
ENSMUSG00000002076	na	14.2293	24.8971	14.2734	9.70352	7.87108	21.0233	26.0417	21.2475	17.7726	14.3214	10.4912	11.4889	22.5502	6.99699	22.3439
ENSMUSG00000002083	na	522.298	654.703	615.184	677.304	540.743	362.652	653.044	584.307	563.008	635.999	630.279	729.203	650.542	524.776	595.837
ENSMUSG00000002100	na	93.746	1267	305.452	27.1698	25.1875	495.802	107.172	711.796	440.507	16.9253	919.998	65.5541	260.353	319.953	270.158
