#1.2							
20399	6						
Name	Description	S39	S3	S2	S35	S37	S33
ENSMUSG00000002147	na	4830.72	4837.29	4713.7	5180.9	4938.67	4667.89
ENSMUSG00000002204	na	9992.41	8016.32	8033.23	7896.37	6762.82	8283.12
ENSMUSG00000002205	na	1217.15	1026.53	1261.59	1036.82	1120.58	1129.56
ENSMUSG00000002210	na	655.54	592.352	668.551	564.211	579.587	645.756
ENSMUSG00000002221	na	1150.24	1365.47	1137.9	1457.28	1384.65	1252.56
ENSMUSG00000002222	na	4563.1	4700.88	4282.12	4885.17	3865.48	3888.2
ENSMUSG00000002227	na	773.108	664.912	570.253	788.119	876.094	718.755
ENSMUSG00000002228	na	77.0429	77.4738	70.956	80.7834	64.3234	91.5676
ENSMUSG00000002233	na	3181.03	2567.09	2849.21	2562.23	2685.35	2352.01
ENSMUSG00000002249	na	976.55	981.332	898.349	1015.84	1086.72	1096.09
ENSMUSG00000002250	na	914.379	933.72	692.635	1058.46	851.777	785.841
ENSMUSG00000002257	na	377.781	357.509	372.357	336.491	390.002	294.52
ENSMUSG00000002265	na	1332.02	1261.35	1263.52	1518.36	1787.52	1334.55
ENSMUSG00000002266	na	8.7856	8.07018	3.25486	6.99699	11.5105	18.4502
ENSMUSG00000002274	na	267.623	286.492	356.082	230.9	279.637	358.07
ENSMUSG00000002279	na	448.065	494.702	388.63	402.645	402.866	393.604
ENSMUSG00000002280	na	658.921	696.457	721.282	666.622	735.993	827.526
ENSMUSG00000002289	na	3131.16	3014.15	1782.36	4690.13	3957.59	1789.64
ENSMUSG00000002297	na	318.308	276.001	388.631	225.812	297.919	265.819
ENSMUSG00000002307	na	939.38	948.245	768.145	1028.57	955.372	796.775
ENSMUSG00000002308	na	331.149	298.597	373.008	260.797	289.794	331.42
ENSMUSG00000002319	na	847.169	983.032	670.088	861.21	956.056	1001.24
ENSMUSG00000002320	na	2872.31	2793.72	2657.84	2522.18	2525.01	2735.49
ENSMUSG00000002324	na	209.503	234.842	339.808	179.377	352.763	475.605
ENSMUSG00000002325	na	2346.41	2304.89	1996.56	2477.59	2709.08	1988.52
ENSMUSG00000002326	na	539.3	563.299	436.803	531.134	532.191	532.322
ENSMUSG00000002329	na	1398.94	1133.86	1728.35	933.78	1281.05	1492.4
ENSMUSG00000002332	na	1383.41	1202.45	1407.4	1143.7	1167.98	1260.07
ENSMUSG00000002341	na	9.46141	4.03509	6.50973	10.1774	16.9272	18.4502
ENSMUSG00000002342	na	1285.4	1210.52	1238.16	1100.43	1152.41	1245.72
ENSMUSG00000002343	na	241.266	229.194	209.613	184.466	237.658	228.236
ENSMUSG00000002345	na	303.441	309.895	313.118	279.243	284.377	282.22
ENSMUSG00000002346	na	627.831	744.879	540.962	872.715	811.15	1033.9
ENSMUSG00000002365	na	1865.93	2127.3	2047.31	2172.88	1811.21	2053.44
ENSMUSG00000002372	na	2276.82	2060.3	2303.8	2009.41	2092.2	2153.25
ENSMUSG00000002379	na	860.313	804.596	1025.28	608.099	813.179	966.929
ENSMUSG00000002393	na	2007.86	1886.01	2227.01	1653.19	1655.48	2054.13
ENSMUSG00000002395	na	1440.84	1509.13	1713.35	1549.51	1543.76	1604.48
ENSMUSG00000002396	na	622.424	707.756	452.426	638.634	684.535	540.522
ENSMUSG00000002409	na	606.885	707.755	503.852	741.043	666.934	621.837
ENSMUSG00000002413	na	2428.2	2728.53	2117.62	2812.79	2360.33	2177.81
ENSMUSG00000002416	na	597.917	656.106	586.472	649.409	601.931	689.491
ENSMUSG00000002428	na	1780.4	1809.2	1894.22	1838.75	1976.31	2004.03
ENSMUSG00000002455	na	2070.73	2053.05	1824.04	2272.69	1876.21	1900.38
ENSMUSG00000002458	na	508.212	500.353	442.011	653.264	419.795	460.571
ENSMUSG00000002475	na	200.041	286.491	348.271	246.802	325.678	555.552
ENSMUSG00000002477	na	677.59	538.282	1047.64	547.959	744.518	780.801
ENSMUSG00000002486	na	635.267	690.811	632.75	611.918	819.275	774.915
ENSMUSG00000002489	na	723.122	959.545	751.873	947.14	1197.09	1054.4
ENSMUSG00000002496	na	2972.25	4032.68	2497.14	3829.87	3261.52	3204.19
ENSMUSG00000002500	na	6.75815	24.2106	4.55681	9.54135	6.77088	97.7177
ENSMUSG00000002504	na	8357.73	10144.1	7110.7	11425	6651.03	6083.63
ENSMUSG00000002524	na	3293.78	3023.12	3260.06	2934.93	2837.75	3216.44
ENSMUSG00000002546	na	2667.45	2778.58	2454.86	3302.49	2767.97	2851.55
ENSMUSG00000002550	na	1107.53	1133.89	1117.06	1195.86	1144.2	1416.51
ENSMUSG00000002565	na	8.7856	23.4035	9.76459	20.991	9.47923	39.6337
ENSMUSG00000002578	na	168.954	175.123	180.319	167.292	232.919	235.069
ENSMUSG00000002580	na	1123.2	796.527	1354.02	678.072	931.673	1102.91
ENSMUSG00000002588	na	2489.68	2490.47	3004.92	1966.16	2153.16	2412.88
ENSMUSG00000002602	na	2878.93	3288.56	2641.65	3852.7	3195.86	2875.52
ENSMUSG00000002603	na	1873.36	1919.89	1262.24	2136	1476.73	1307.23
ENSMUSG00000002608	na	1801.72	1834.36	1436.05	1786.14	1788.19	1623.62
ENSMUSG00000002617	na	451.445	532.633	506.458	536.861	516.616	520.704
ENSMUSG00000002625	na	3182.41	3959.23	2900.74	3925.96	4922.38	4367.93
ENSMUSG00000002633	na	779.215	594.773	1257.68	554.67	774.588	1080.36
ENSMUSG00000002635	na	301.414	319.579	245.417	302.778	293.856	270.603
ENSMUSG00000002658	na	1081.98	891.755	904.201	952.862	1052.87	1014.08
ENSMUSG00000002660	na	617.695	564.106	715.419	494.242	601.931	676.507
ENSMUSG00000002661	na	235.184	209.825	307.911	183.83	225.47	269.236
ENSMUSG00000002668	na	558.221	527.789	462.842	611.282	645.265	382.67
ENSMUSG00000002679	na	540.653	540.703	615.168	466.891	480.733	550.09
ENSMUSG00000002688	na	1013.72	901.44	774.007	812.287	611.41	647.123
ENSMUSG00000002699	na	579.848	465.649	513.618	512.052	520.682	299.986
ENSMUSG00000002718	na	1236.74	1337.23	1359.23	1486.53	1183.55	1207.47
ENSMUSG00000002728	na	959.872	939.671	1029.64	811.378	933.526	1022.67
ENSMUSG00000002731	na	576.47	484.211	594.989	482.156	489.535	562.389
ENSMUSG00000002732	na	715.013	644.002	874.255	541.312	670.996	669.674
ENSMUSG00000002733	na	1894.31	1894.07	1544.11	2011.95	1610.11	1497.88
ENSMUSG00000002741	na	3101.99	2910.1	2795.93	2786.07	2377.26	2539.98
ENSMUSG00000002748	na	5737.02	6002.54	5448	6480.45	5831.74	5550.76
ENSMUSG00000002763	na	2476.18	2295.95	2454.13	2081.9	2520.14	2386.19
ENSMUSG00000002767	na	630.537	639.965	775.956	540.036	654.74	776.957
ENSMUSG00000002768	na	862.346	769.087	759.686	732.142	746.15	839.825
ENSMUSG00000002769	na	277.084	218.702	284.475	201.004	190.262	206.369
ENSMUSG00000002771	na	145.3	158.983	93.0891	162.839	143.543	103.184
ENSMUSG00000002778	na	3744.72	3138.45	4058.74	2917.68	3560.87	3912.76
ENSMUSG00000002781	na	217.612	313.93	220.68	253.164	268.127	341.67
ENSMUSG00000002797	na	245.321	206.597	241.511	174.289	250.522	380.62
ENSMUSG00000002799	na	1796.99	2150.7	1576.01	2024.67	1595.9	1430.91
ENSMUSG00000002803	na	506.184	539.894	535.102	520.322	480.054	535.056
ENSMUSG00000002804	na	407.516	422.877	550.722	301.506	442.139	590.406
ENSMUSG00000002808	na	371.022	426.913	461.54	450.352	520.004	515.238
ENSMUSG00000002812	na	4159.68	4762.98	3206.67	5032.13	4241.93	4013.94
ENSMUSG00000002814	na	420.357	391.404	365.195	386.107	375.785	370.37
ENSMUSG00000002820	na	1201.6	1014.42	938.7	1004.38	1000.06	960.767
ENSMUSG00000002825	na	209.503	188.035	237.605	145.665	237.658	237.802
ENSMUSG00000002831	na	304.791	1183.08	279.267	1014.56	1041.37	917.043
ENSMUSG00000002833	na	1940.93	1969.93	1797.34	2139.18	2385.39	2196.25
ENSMUSG00000002835	na	351.424	271.965	378.217	280.515	326.356	400.437
ENSMUSG00000002844	na	1337.44	1233.93	1193.23	1344.69	1181.52	1092.66
ENSMUSG00000002845	na	794.082	754.564	742.76	877.804	734.638	804.978
ENSMUSG00000002846	na	454.147	456.772	481.069	385.47	485.472	515.239
ENSMUSG00000002847	na	213.558	103.298	59.2385	92.233	94.1152	85.4175
ENSMUSG00000002870	na	421.709	395.439	442.011	382.926	353.44	403.171
ENSMUSG00000002871	na	2133.55	1952.97	1950.98	1728.26	1965.59	2136.8
ENSMUSG00000002881	na	2568.75	2938.4	2508.17	2894.84	2030.59	2162.76
ENSMUSG00000002885	na	14494.9	19997.2	11656.2	20876.4	13555.6	12108.2
ENSMUSG00000002897	na	2483.71	1874.7	1755.69	2457.85	2027.2	1440.45
ENSMUSG00000002900	na	3760.94	3470.15	3482.21	5568.7	3635.79	3208.97
ENSMUSG00000002908	na	31.0875	38.7369	31.2467	38.1654	37.9169	53.3005
ENSMUSG00000002910	na	860.311	1032.99	535.1	1127.79	1235.68	820.009
ENSMUSG00000002944	na	25474.6	30130	19017.3	32971.2	17826.8	16488.6
ENSMUSG00000002948	na	2143.68	2325.29	1850.04	2491.16	2137.13	2236.06
ENSMUSG00000002949	na	1115.1	1077.37	1102.75	1075.63	1193.71	1286.73
ENSMUSG00000002957	na	4463.09	4501.54	3517.21	4567.77	3331.28	3485.03
ENSMUSG00000002963	na	954.25	936.949	766.197	992.299	960.787	807.026
ENSMUSG00000002968	na	1948.38	2124.07	1805.15	2106.73	2122.67	2179.16
ENSMUSG00000002980	na	17648.7	16779.1	13909.1	15310.7	11911.1	13735.4
ENSMUSG00000002981	na	3129.73	3307.87	2648.15	3472.95	2790.95	3032.68
ENSMUSG00000002983	na	530.515	513.264	512.314	554.033	492.243	542.572
ENSMUSG00000002984	na	961.002	944.21	934.146	837.1	1018.34	1046.2
ENSMUSG00000002985	na	10690.5	10309.6	9502.42	12174.9	11326.6	10184
ENSMUSG00000002992	na	86.4956	61.3274	56.366	55.3322	47.3917	35.2362
ENSMUSG00000002996	na	3644.01	3725.98	2802.43	4266.23	3034.05	2770.27
ENSMUSG00000002997	na	699.471	1173.4	898.996	889.896	1161.87	948.468
ENSMUSG00000003031	na	5482.45	5414.2	5264.17	5799.79	5847.97	4904.31
ENSMUSG00000003032	na	9807.44	8181.55	6547.48	7507.07	7856.26	5988.11
ENSMUSG00000003033	na	1287.42	1405.02	1115.11	1449.65	1453.7	1432.96
ENSMUSG00000003037	na	1928.78	1854.53	1862.43	1809.04	1566.78	1583.99
ENSMUSG00000003038	na	2912.23	2655.32	4335.88	2553.52	2643.22	2838.61
ENSMUSG00000003039	na	3097.3	3121.6	2663.13	3162.01	2969.09	2724.46
ENSMUSG00000003051	na	913.689	910.324	1020.72	802.107	933.038	1131.63
ENSMUSG00000003062	na	2239.65	2030.46	2402.09	1644.92	1814.6	2001.5
ENSMUSG00000003068	na	4951.04	4812.25	4642.72	4745.92	5042.3	4944.67
ENSMUSG00000003070	na	115.564	107.333	158.186	78.8751	109.011	139.401
ENSMUSG00000003072	na	2724.84	2588.87	2555.8	2207.23	2146.99	2887.81
ENSMUSG00000003099	na	2526.18	2345.18	2294.02	2363.04	2697.49	2489.38
ENSMUSG00000003119	na	1201.6	1357.4	1023.33	1623.95	1223.49	1007.93
ENSMUSG00000003123	na	2498.53	2841.46	1868.92	3044.37	2407.72	1837.5
ENSMUSG00000003131	na	3135.78	3155.44	2889.67	3236.43	2518.09	2584.4
ENSMUSG00000003134	na	2687.04	2355.69	1473.14	3205.16	2245.22	1808.8
ENSMUSG00000003135	na	1065.75	1181.48	1046.12	1096.63	998.703	1007.24
ENSMUSG00000003153	na	879.908	526.98	414.67	1185.69	731.259	389.505
ENSMUSG00000003154	na	2703.94	2663.97	2340.9	2437.5	2262.15	2266.64
ENSMUSG00000003161	na	4503.73	4591.18	4727.27	4352.24	4273.79	4462.92
ENSMUSG00000003166	na	2923.2	3280.67	2176.64	3648.8	2609.09	2557.66
ENSMUSG00000003184	na	2526.2	2495.3	2424.22	2380.88	2721.88	2714.91
ENSMUSG00000003190	na	396.027	408.351	448.522	356.21	437.4	483.804
ENSMUSG00000003198	na	473.152	455.876	528.72	432.016	509.35	479.299
ENSMUSG00000003199	na	1233.36	1134.67	1326.68	1076.27	1083.34	1217.72
ENSMUSG00000003200	na	1191.47	1392.11	992.734	1424.84	1247.2	1243.69
ENSMUSG00000003206	na	104.751	46.8071	78.7677	83.9638	92.0839	56.0339
ENSMUSG00000003208	na	294.592	332.426	293.527	330.094	330.308	318.438
ENSMUSG00000003226	na	4231.95	4304.64	3723.57	4564.58	4144.45	3593.69
ENSMUSG00000003227	na	28.3842	36.3158	49.4739	38.1654	57.5525	69.0174
ENSMUSG00000003228	na	2706.39	2938.67	2299.61	3616.27	2458.37	2170.74
ENSMUSG00000003233	na	1842.94	1910.21	1694.48	1700.91	1924.27	1869.62
ENSMUSG00000003234	na	1561.81	1444.56	1385.92	1375.23	1485.53	1413.84
ENSMUSG00000003235	na	1444.9	1420.36	1426.28	1376.49	1214.02	1350.97
ENSMUSG00000003269	na	1851.06	1647.13	1984.16	1674.82	1877.57	1944.1
ENSMUSG00000003271	na	60.8233	50.0351	82.0227	28.624	37.9169	44.4171
ENSMUSG00000003273	na	45.2796	70.2106	52.0778	54.7037	97.5006	71.0674
ENSMUSG00000003279	na	2.02745	16.9474	16.2743	8.26917	7.44797	13.6668
ENSMUSG00000003282	na	32.4391	36.3158	11.0665	45.7985	55.5212	36.9004
ENSMUSG00000003283	na	1224.57	1040.25	1030.48	1036.83	899.174	812.492
ENSMUSG00000003299	na	1545.58	1500.25	1537.59	1351.05	1492.3	1569.63
ENSMUSG00000003308	na	2441.78	2208.01	2249.07	2321.7	2216.1	2208.57
ENSMUSG00000003309	na	975.884	828.802	1013.56	713.058	742.089	882.873
ENSMUSG00000003316	na	6473.8	7023.61	5772.25	7863.44	5350.92	5266.45
ENSMUSG00000003344	na	1188.08	1354.18	946.514	1384.12	1151.05	1236.85
ENSMUSG00000003345	na	4102.26	4000.37	4105.55	3927.24	4124.95	3817.9
ENSMUSG00000003346	na	1534.09	1321.88	1372.24	1211.73	1230.94	1366.71
ENSMUSG00000003348	na	1061.71	1000.7	892.484	1094.07	868.027	759.191
ENSMUSG00000003352	na	612.287	630.285	695.24	590.292	687.247	744.157
ENSMUSG00000003354	na	289.249	357.509	319.628	263.977	425.211	530.272
ENSMUSG00000003355	na	137.19	96.0352	138.657	71.2421	111.042	125.051
ENSMUSG00000003360	na	3154.69	3201.47	2667.05	3310.81	2960.2	2822.19
ENSMUSG00000003363	na	1586.8	1701.18	1620.93	1625.87	1412.39	1451.41
ENSMUSG00000003378	na	687.304	645.616	705.004	606.195	688.598	760.56
ENSMUSG00000003379	na	286.546	184	349.572	248.075	318.908	262.403
ENSMUSG00000003380	na	6230.28	5189.14	6578.86	4682.89	4755.17	5167.38
ENSMUSG00000003382	na	1980.2	2144.27	1271.99	2566.58	1690.63	1492.4
ENSMUSG00000003402	na	2059.15	1989.28	1936.61	1934.95	1868.75	1969.37
ENSMUSG00000003410	na	4.73071	10.4912	7.1607	3.81654	6.77088	2.05002
ENSMUSG00000003411	na	12.8405	20.9825	15.6233	15.2662	20.3126	34.8503
ENSMUSG00000003418	na	82.4494	363.158	71.607	282.424	297.242	315.02
ENSMUSG00000003420	na	2551.95	2330.66	2885.73	2445.17	2471.36	2559.07
ENSMUSG00000003421	na	1287.43	1267.83	1266.14	1297.62	1272.92	1233.43
ENSMUSG00000003423	na	840.039	731.966	999.898	644.355	726.516	912.262
ENSMUSG00000003429	na	7208.1	6358.48	8033.29	6293.48	6707.37	7437.46
ENSMUSG00000003435	na	2535.04	3040.76	2519.93	3450.8	3159.35	2792.79
ENSMUSG00000003437	na	2810.1	2329.02	2542.07	2502.4	2983.29	2715.61
ENSMUSG00000003438	na	588.634	503.579	640.556	508.237	559.275	637.557
ENSMUSG00000003444	na	271.678	242.913	316.373	234.717	218.699	284.953
ENSMUSG00000003452	na	422.385	414.807	299.448	340.308	359.534	504.988
ENSMUSG00000003458	na	2956.59	3239.34	2560.21	3424.19	3041.49	2729.34
ENSMUSG00000003464	na	2335.63	2494.49	2402.1	2134.72	2250.64	2332.24
ENSMUSG00000003469	na	68.2573	93.6141	37.1055	53.4315	116.459	212.519
ENSMUSG00000003477	na	36098.7	39129.2	43285.4	48378.1	52570.3	43508.1
ENSMUSG00000003484	na	467.664	310.702	316.373	386.742	289.117	154.435
ENSMUSG00000003500	na	3412.3	4019.67	3061.48	3183.66	3497.87	3304.7
ENSMUSG00000003518	na	6873.06	7251.46	4266.33	7801.98	4322.57	4062.52
ENSMUSG00000003526	na	825.171	972.46	768.799	1012.64	1067.76	1216.35
ENSMUSG00000003527	na	687.98	721.477	610.613	704.154	752.244	683.338
ENSMUSG00000003528	na	1202.27	1212.95	1122.27	985.301	1133.45	1347.55
ENSMUSG00000003531	na	797.463	822.352	1117.07	647.539	763.752	1080.36
ENSMUSG00000003534	na	2237.65	2430.73	1986.12	2069.82	2729.99	2870.06
ENSMUSG00000003541	na	5551.82	4009.27	5490.31	4072.88	4373.99	4807.3
ENSMUSG00000003545	na	508.89	183.193	205.056	194.007	183.491	377.886
ENSMUSG00000003546	na	1046.17	1088.67	1017.48	1038.09	922.883	1165.1
ENSMUSG00000003549	na	441.307	469.685	394.489	428.724	493.597	428.454
ENSMUSG00000003559	na	827.874	793.303	858.627	601.742	713.645	778.318
ENSMUSG00000003573	na	1155.65	1218.61	1022.02	1227.65	962.82	1074.91
ENSMUSG00000003575	na	498.073	672.249	462.843	689.514	618.186	630.728
ENSMUSG00000003581	na	2319.41	2144.25	2549.21	1928.62	2323.77	2388.28
ENSMUSG00000003585	na	941.408	889.334	874.258	887.343	740.732	778.322
ENSMUSG00000003604	na	600.124	499.544	553.977	478.339	490.887	533.005
ENSMUSG00000003617	na	6077.64	8241.31	6829.41	8928.76	9816.99	7561.69
ENSMUSG00000003623	na	1208.36	1178.25	1135.3	1166.59	1174.07	1476.7
ENSMUSG00000003644	na	2309.92	2521.9	1676.27	2856.69	2126.76	1757.56
ENSMUSG00000003660	na	2265.34	3187.72	1639.8	3966.72	2176.84	2060.95
ENSMUSG00000003662	na	1517.88	1438.1	1459.48	1321.16	1290.53	1394.02
ENSMUSG00000003665	na	250.052	108.947	78.7677	205.457	209.22	469.455
ENSMUSG00000003680	na	134.487	178.351	136.704	162.839	171.303	220.719
ENSMUSG00000003721	na	1952.43	1801.27	1893.03	1756.24	1475.37	1598.33
ENSMUSG00000003731	na	2159.9	2304.85	1902.14	2391.7	1941.89	2100.59
ENSMUSG00000003746	na	1732.8	1932.81	1663.23	2085.73	2022.46	2136.8
ENSMUSG00000003752	na	437.928	408.351	440.709	466.889	424.534	405.221
ENSMUSG00000003762	na	1213.49	1231.13	1362.37	1129.34	1435.42	1529.93
ENSMUSG00000003778	na	2186.93	2340.34	2095.48	2445.13	2616.28	2499.69
ENSMUSG00000003779	na	83.8011	100.877	178.366	143.12	141.511	102.501
ENSMUSG00000003808	na	788.678	807.826	807.857	795.748	897.818	880.825
ENSMUSG00000003809	na	783.266	815.901	826.731	740.409	871.416	1372.16
ENSMUSG00000003810	na	1451.66	1998.96	1145.71	1989.07	1421.89	1616.09
ENSMUSG00000003812	na	852.88	765.054	1168.5	700.972	802.352	841.876
ENSMUSG00000003813	na	1394.22	1455.05	1491.4	1347.89	1394.8	1461.01
ENSMUSG00000003814	na	10696.3	12311.2	10226.5	13119.3	10759.4	12094.6
ENSMUSG00000003824	na	43.2522	58.9123	61.8424	57.8842	37.2398	45.1005
ENSMUSG00000003847	na	5536.31	6048.45	4658.4	6112.41	5433.87	5369.78
ENSMUSG00000003848	na	617.697	647.229	663.339	613.829	703.496	659.423
ENSMUSG00000003849	na	218.288	179.965	227.19	82.0556	160.47	184.502
ENSMUSG00000003863	na	28.3842	40.3509	34.5016	29.8962	20.9897	37.5837
ENSMUSG00000003865	na	900.186	1021.69	868.398	921.058	879.537	1019.54
ENSMUSG00000003868	na	1050.89	1083.82	1152.85	1061	1218.09	1314.06
ENSMUSG00000003872	na	6.75815	6.45615	7.1607	2.54436	6.77088	6.15006
ENSMUSG00000003873	na	1799.66	1512.33	1863.73	1230.19	1582.35	1553.91
ENSMUSG00000003882	na	258.161	222.737	239.558	424.27	475.993	271.285
ENSMUSG00000003923	na	882.613	872.385	1071.5	788.752	859.225	966.244
ENSMUSG00000003929	na	454.824	472.106	436.803	449.079	486.149	425.038
ENSMUSG00000003934	na	76.3671	86.351	89.1833	81.4195	113.751	101.134
ENSMUSG00000003948	na	2264.26	2412.68	2396.14	2405.3	2534.71	2328.83
ENSMUSG00000003949	na	1650.35	2195.1	1805.8	2461.69	2595.94	2200.37
ENSMUSG00000003955	na	828.555	612.524	1094.93	540.676	777.975	841.881
ENSMUSG00000003970	na	15097.3	11796.7	18832.1	12360.3	12871.1	13947.1
ENSMUSG00000003992	na	609.567	628.647	755.757	613.375	694.944	758.088
ENSMUSG00000004018	na	172.333	168.667	236.303	166.019	194.324	209.102
ENSMUSG00000004031	na	3.37908	13.7193	3.90584	15.2662	12.8647	9.56676
ENSMUSG00000004032	na	122.998	120.246	169.253	111.316	135.418	272.652
ENSMUSG00000004035	na	47.307	79.8948	72.258	71.2421	96.8235	105.918
ENSMUSG00000004038	na	16.9361	6.46546	18.9202	9.56436	19.6743	15.7477
ENSMUSG00000004040	na	7780.33	7335.06	6555.65	9067.97	7171.06	6155.06
ENSMUSG00000004043	na	570.04	566.59	496.028	599.84	559.381	578.472
ENSMUSG00000004044	na	19848.2	19295.1	22017.2	17397.7	17555	18089.4
ENSMUSG00000004054	na	2730.97	2890.77	2077.89	3198.19	2271.63	2295.34
ENSMUSG00000004056	na	4510.4	3890.45	4088.36	3956.07	4044.79	4336.54
ENSMUSG00000004069	na	1297.58	1221.84	1317.56	1134.79	1115.85	1305.2
ENSMUSG00000004070	na	1544.22	1363.04	1501.15	1344.68	1220.11	1394.02
ENSMUSG00000004071	na	2188.97	2304.03	2149.52	2205.32	2132.16	2291.9
ENSMUSG00000004085	na	2920.2	3402.39	3118.16	3369.37	2830.9	2905.56
ENSMUSG00000004096	na	1648.98	1547.07	1870.23	1551.43	1484.18	1548.44
ENSMUSG00000004098	na	87.856	78.2808	112.618	81.4195	120.522	91.5676
ENSMUSG00000004099	na	1081.98	1366.3	953.676	1694.58	1075.21	1068.76
ENSMUSG00000004100	na	623.137	518.155	625.586	488.517	609.44	685.39
ENSMUSG00000004105	na	1872.68	2479.17	1706.2	2232.66	1971.01	1853.22
ENSMUSG00000004110	na	39.8731	47.6141	47.521	55.9759	88.0214	51.2505
ENSMUSG00000004113	na	21.6261	65.3685	35.8035	55.3398	53.4899	36.9004
ENSMUSG00000004127	na	193.959	201.755	220.029	183.194	195.002	196.802
ENSMUSG00000004151	na	750.926	942.898	1274.85	1154.14	915.454	838.895
ENSMUSG00000004187	na	673.789	729.543	601.501	714.327	971.624	912.942
ENSMUSG00000004207	na	32103	31026.1	32643.4	30963.6	26204.4	26284.3
ENSMUSG00000004221	na	1971.35	2202.36	1797.98	2092.73	2298.73	1691.94
ENSMUSG00000004233	na	256.81	310.702	234.35	340.309	308.752	307.503
ENSMUSG00000004263	na	2819.39	3127.13	2109.8	3270.04	3156.06	3003.25
ENSMUSG00000004264	na	1865.94	1720.33	2015.4	1665.29	1934.27	2133.07
ENSMUSG00000004266	na	1277.96	1101.58	1135.95	1561.61	1176.11	882.195
ENSMUSG00000004267	na	162.871	204.983	200.5	178.741	218.699	308.869
ENSMUSG00000004268	na	1415.83	1235.54	1702.95	1207.3	1374.49	1514.28
ENSMUSG00000004270	na	1138.07	1082.21	953.669	1159.58	918.133	1101.55
ENSMUSG00000004285	na	2232.13	1767.26	2634.29	1590.7	1864.32	2300.92
ENSMUSG00000004317	na	522.405	427.72	529.241	445.263	339.898	488.588
ENSMUSG00000004319	na	2358.6	2414.6	2279.66	2181.78	1983.89	2400.59
ENSMUSG00000004328	na	418.329	467.264	139.308	819.919	620.89	218.669
ENSMUSG00000004347	na	14.8679	49.2281	24.086	29.8962	23.6981	19.8169
ENSMUSG00000004356	na	575.119	568.14	520.779	531.771	553.181	634.823
ENSMUSG00000004359	na	16.2196	16.9474	16.9253	26.7158	41.3024	23.9169
ENSMUSG00000004360	na	262.775	262.281	188.783	281.788	271.512	71.7507
ENSMUSG00000004364	na	3256.8	3469.37	2994.51	3536.05	3082.77	2894.64
ENSMUSG00000004371	na	39.8731	26.6316	37.1055	44.5263	41.3024	39.6337
ENSMUSG00000004383	na	805.577	804.605	772.051	887.344	670.318	817.956
ENSMUSG00000004393	na	621.749	526.176	573.507	566.12	582.973	610.223
ENSMUSG00000004394	na	3530.44	3210.31	3627.22	2975.63	3124.74	3458.38
ENSMUSG00000004415	na	28.3842	34.7018	24.086	15.2662	38.594	47.8338
ENSMUSG00000004446	na	328.447	255.018	328.091	279.243	318.908	332.786
ENSMUSG00000004451	na	2209.92	1934.42	2060.98	2023.4	1701.52	1754.13
ENSMUSG00000004455	na	4871.42	4159.96	5141.95	3819.14	4248.91	4527.43
ENSMUSG00000004460	na	2928.94	2367.8	2784.81	2408.29	2408.4	2530.39
ENSMUSG00000004462	na	528.488	475.335	553.326	503.783	456.359	589.04
ENSMUSG00000004473	na	325.743	288.913	412.717	219.451	268.127	429.138
ENSMUSG00000004500	na	325.067	294.561	215.472	391.195	278.96	279.486
ENSMUSG00000004508	na	2072.72	2007.06	1338.4	2907.58	1786.16	1299.03
ENSMUSG00000004530	na	4706.95	4126.35	4465.68	4306.86	3573.11	3624.25
ENSMUSG00000004535	na	9540.56	8998.29	8466.55	9566.71	7892.85	7468.9
ENSMUSG00000004540	na	4.05489	12.1053	11.7175	2.54436	23.021	9.56676
ENSMUSG00000004552	na	29.06	33.0878	46.8701	25.4436	21.6668	18.4502
ENSMUSG00000004558	na	3425.71	3830.1	3684.44	5021.94	4622.53	4338.54
ENSMUSG00000004561	na	661.623	622.211	710.863	620.187	811.152	755.091
ENSMUSG00000004562	na	1148.89	1366.28	1135.95	1545.07	1295.27	1260.08
ENSMUSG00000004565	na	1871.33	2015.12	1616.37	1940.7	1971.68	1883.97
ENSMUSG00000004567	na	1743.6	1901.33	1783.02	1704.09	1895.17	1914.72
ENSMUSG00000004568	na	2749.16	3148.16	2032.35	3000.42	2233.72	2255.69
